,reward
1014,13.06655653007069
1015,13.075931989549584
1016,13.069079661895925
1017,13.063054981879052
1018,13.083062328572709
1019,13.065910100874234
1020,0.01614799677142531
1021,13.06662367712654
1022,-0.3163604041947271
1023,13.062354275493627
1024,13.039530908510386
1025,13.077275420061298
1026,-0.333057306782917
1027,13.081116758465404
1028,13.05084030691345
1029,13.038968607228533
1030,13.072568649638148
1031,-0.7141735343664357
1032,13.073829689894257
1033,-0.3041157096988889
1034,13.067765668849262
1035,13.036328434085675
1036,13.043878753582135
1037,-0.1865454093061757
1038,13.064057750825866
1039,13.055900949968514
1040,13.044367080408302
1041,-0.8460919959613092
1042,13.068539247558222
1043,13.072173872506644
1044,13.056602290025598
1045,13.091517035073714
1046,13.05392016526719
1047,13.084386927452421
1048,13.057191544681642
1049,13.065691310527491
1050,13.03866006655667
1051,13.062668355034887
1052,13.04118109812992
1053,13.056677113231707
1054,-0.7901237383465679
1055,13.072246456612458
1056,13.033638147960101
1057,14.061854776085879
1058,13.05675099645509
1059,-0.7105542543867049
1060,13.053429338396153
1061,13.085269775579803
1062,13.09263986271123
1063,13.079176277356085
1064,13.08155184112916
1065,13.064934017455773
1066,13.076363675878047
1067,13.066425496958615
1068,13.035468403577742
1069,13.072542040833786
1070,13.07271151790507
1071,-0.9836476967852293
1072,13.033360241220905
1073,13.080017177795558
1074,-0.9451159072078607
1075,13.036834350190325
1076,13.081434098121676
1077,13.093794784522615
1078,13.056876519796678
1079,-0.4996437037980195
1080,13.110845011517156
1081,13.048080205302472
1082,13.06181468619035
1083,13.070846742422722
1084,13.045643558295609
1085,13.068876374272818
1086,13.065847015460783
1087,13.084847791380334
1088,13.029764638722037
1089,13.061481071566863
1090,13.056204822651058
1091,13.086084208682806
1092,13.061948548106589
1093,13.088661311901962
1094,-0.7285157835771519
1095,13.047485171290264
